time,leaflet,angle,x,y,z
200000.0,1,18.602766327051768,0.0076167677,-0.31891418,-0.94775295
201000.0,0,15.005003060099718,0.12965144,-0.22410148,0.9659032
201000.0,1,17.68185528834053,0.011795505,-0.30350217,-0.9527577
202000.0,1,16.772991896968563,0.009438608,-0.2884262,-0.95745564
202000.0,0,14.021680404266062,0.14280719,-0.19572952,0.9702041
203000.0,0,15.493625654068389,0.12576896,-0.23567201,0.9636601
203000.0,1,14.890889129519223,-6.517922e-05,-0.25697914,-0.96641695
204000.0,0,15.157390687808073,0.12892309,-0.22747795,0.96521115
204000.0,1,16.985538659869547,-0.0069999867,-0.2920465,-0.9563785
205000.0,0,15.22937309658897,0.11132502,-0.23792778,0.9648819
205000.0,1,18.92686097210853,-0.02178907,-0.32362837,-0.94593334
206000.0,0,16.820747526282638,0.13180794,-0.25761706,0.9572148
206000.0,1,16.75829951123316,-0.037511583,-0.28588447,-0.9575296
207000.0,0,15.068371951299307,0.10473816,-0.23793948,0.9656163
207000.0,1,17.507043166513114,-0.0027020918,-0.30081096,-0.95368
208000.0,1,16.22449540265663,0.014231731,-0.279039,-0.9601743
208000.0,0,16.095029423625434,0.0781112,-0.26599988,0.96080315
209000.0,1,15.49820132265478,-0.0038570843,-0.26718035,-0.96363884
209000.0,0,17.653780429931082,0.03189703,-0.30158228,0.9529064
210000.0,0,14.436043615074501,0.07393677,-0.2380828,0.96842647
210000.0,1,15.528513679744464,0.028317504,-0.2662162,-0.96349734
211000.0,0,14.969981619289067,0.008091686,-0.2581861,0.9660613
211000.0,1,14.375163861801553,0.0058029937,-0.24820223,-0.9686908
212000.0,0,14.731311500631078,0.041465033,-0.25088292,0.96712893
212000.0,1,13.794079787797841,-0.005543273,-0.23836875,-0.9711589
213000.0,0,14.893228328207725,0.06440054,-0.24881956,0.9664064
213000.0,1,17.54460415797581,0.0111441435,-0.30124208,-0.9534825
214000.0,0,16.27909121815824,0.04978221,-0.2758607,0.95990765
214000.0,1,17.27096930463901,0.03756077,-0.29450566,-0.95491135
215000.0,0,14.189039975981519,0.033151284,-0.24286999,0.96949226
215000.0,1,16.513279249518916,0.04779588,-0.28019017,-0.9587539
216000.0,1,14.885904794675724,0.019585883,-0.25614744,-0.9664393
216000.0,0,15.737091759016357,0.04352496,-0.26770863,0.9625163
217000.0,0,16.057488572414485,0.06960754,-0.26770002,0.96098465
217000.0,1,15.352820663264083,0.0030005132,-0.26474532,-0.96431375
218000.0,0,16.251827821069863,0.07304834,-0.27015796,0.9600409
218000.0,1,18.457512956962773,0.03357786,-0.31481597,-0.9485587
219000.0,0,12.94750508975401,0.036993362,-0.2209832,0.97457576
219000.0,1,15.721747627031107,0.036933266,-0.26843712,-0.96258897
220000.0,0,14.995107360812046,0.046090808,-0.25459835,0.96594787
220000.0,1,15.408496702784959,0.018396974,-0.26506147,-0.96405596
221000.0,0,16.195183597493575,0.043890815,-0.27543542,0.96031713
221000.0,1,16.487800501871448,0.020930171,-0.28303832,-0.9588802
222000.0,0,16.51165765194095,0.07299176,-0.27467772,0.9587619
222000.0,1,15.904832546138977,0.03869567,-0.2712947,-0.96171814
223000.0,0,15.083025234571219,0.02457356,-0.25905558,0.96554977
223000.0,1,15.04381402291898,-0.015555784,-0.25909114,-0.96572757
224000.0,1,17.183667241015854,-0.026932608,-0.2942056,-0.9553626
224000.0,0,16.16932827812571,0.07142422,-0.26916188,0.96044284
225000.0,0,15.476510526121073,0.08758242,-0.25206098,0.96373993
225000.0,1,16.063623698401898,-0.036836013,-0.27424178,-0.960955
226000.0,0,18.785997916660307,0.08169487,-0.31149983,0.94672793
226000.0,1,19.148138648791445,-0.045469746,-0.32484487,-0.94467366
227000.0,0,19.41611762027431,0.107356414,-0.314614,0.9431292
227000.0,1,21.231490212875883,-0.04000729,-0.35992032,-0.93212485
228000.0,0,19.243301274402,0.15531051,-0.29069194,0.94412756
228000.0,1,18.90981759458907,-0.03005263,-0.32268313,-0.94602984
229000.0,0,19.620812454591096,0.13680007,-0.30666476,0.94193554
229000.0,1,18.59357829809821,-0.031788092,-0.31726456,-0.94780415
230000.0,0,19.202413242715398,0.10412922,-0.31198817,0.94436246
230000.0,1,19.94303798409001,0.009012061,-0.34096673,-0.9400322
231000.0,1,19.0963265807664,-0.0021984344,-0.32715002,-0.94496983
231000.0,0,18.272640499865144,0.13114114,-0.28479606,0.9495753
232000.0,0,17.322989779717773,0.0965312,-0.28167635,0.9546414
232000.0,1,18.147906925289703,0.062147614,-0.30520812,-0.95025563
233000.0,0,17.331762211705595,0.107789606,-0.27771986,0.95459574
233000.0,1,17.022698296977637,-0.00036301644,-0.2927504,-0.9561888
234000.0,0,15.403649824786797,0.060438335,-0.25865015,0.9640785
234000.0,1,16.855856761561597,0.011611558,-0.2897325,-0.95703727
235000.0,0,15.907523642384083,0.13172768,-0.24035539,0.9617053
235000.0,1,18.373125490758042,-0.022104478,-0.3144279,-0.94902396
236000.0,0,16.197228775217223,0.06186545,-0.27199787,0.9603071
236000.0,1,19.041457414685055,-0.011800396,-0.3260388,-0.94528276
237000.0,0,16.030390183265787,0.09409834,-0.25962052,0.96111536
237000.0,1,18.23838655114085,-0.067336604,-0.30564168,-0.9497626
238000.0,1,17.182927416419602,0.024863714,-0.2943752,-0.95536643
238000.0,0,16.856245418416385,0.12659897,-0.26087573,0.9570353
239000.0,0,15.250212425359509,0.08879415,-0.24759433,0.9647863
239000.0,1,17.51461370085454,-0.02813207,-0.29963136,-0.9536402
240000.0,0,16.429750300668072,0.08662928,-0.26924634,0.95916724
240000.0,1,17.684981328615123,0.018714309,-0.30320644,-0.9527411
241000.0,0,17.374185041434707,0.08787771,-0.28538743,0.9543749
241000.0,1,19.542667566920557,0.0014162858,-0.33450586,-0.94239265
242000.0,0,17.11886164846015,0.07642055,-0.28426185,0.95569617
242000.0,1,19.408287898480353,-0.056028694,-0.32754004,-0.9431746
243000.0,0,17.424651856779057,0.07962011,-0.2886724,0.9541116
243000.0,1,19.553180411861717,-0.022376,-0.33393276,-0.94233125
244000.0,0,17.129520631273657,0.12038134,-0.26880834,0.9556414
244000.0,1,17.657428664700518,-0.029191056,-0.30191723,-0.9528871
245000.0,1,17.30920975930087,-0.055926286,-0.29222494,-0.954713
245000.0,0,15.459928284069973,0.09059439,-0.2506974,0.9638171
246000.0,0,17.744902913598825,0.08964364,-0.29129812,0.9524229
246000.0,1,18.083864822219653,-0.043646816,-0.30732492,-0.9506031
247000.0,0,14.785967345663655,0.09153015,-0.23823066,0.96688586
247000.0,1,17.218589328193133,-0.02769855,-0.29471934,-0.9551823
248000.0,0,16.64814126791638,0.117299214,-0.26138,0.9580821
248000.0,1,19.008457345630376,-0.028810816,-0.32443103,-0.94547045
249000.0,0,16.357585417385295,0.14388603,-0.24210112,0.95952266
249000.0,1,17.59807671427174,-0.0629319,-0.2957159,-0.9532008
250000.0,0,15.937549463331944,0.12817365,-0.2428394,0.96156156
250000.0,1,17.14830606555057,-0.07132476,-0.28608918,-0.95554477
251000.0,1,17.837281169519315,-0.08034948,-0.29558885,-0.9519302
251000.0,0,17.28425066902568,0.10009724,-0.2797435,0.95484245
252000.0,1,16.90841136603578,-0.023415849,-0.28989857,-0.9567709
252000.0,0,15.270310377139738,0.0561716,-0.25731355,0.964694
253000.0,0,17.34692179029738,0.10438559,-0.27928686,0.95451695
253000.0,1,16.360240337704596,-0.023381138,-0.28070363,-0.9595097
254000.0,0,19.493849431494272,0.10718506,-0.31602356,0.9426773
254000.0,1,18.16245105709146,-0.046329495,-0.30825013,-0.95017654
255000.0,0,19.45721043009171,0.123622976,-0.30931354,0.94289047
255000.0,1,20.286817686975326,-0.042756643,-0.3440734,-0.93796873
256000.0,0,19.50510354708949,0.094885506,-0.32012475,0.94261175
256000.0,1,17.472964877352382,-0.0016675933,-0.3002511,-0.95385873
257000.0,0,16.899496854160162,0.06373026,-0.28362188,0.95681614
257000.0,1,18.072067034972946,-0.021014659,-0.3095005,-0.950667
258000.0,0,14.19241118275754,0.07766686,-0.23255242,0.96947783
258000.0,1,17.454746501759445,-0.03474208,-0.29793367,-0.9539541
259000.0,1,16.810063889626264,-0.049068674,-0.2850067,-0.9572687
259000.0,0,14.997139890623247,0.07175481,-0.24862346,0.9659387
260000.0,0,16.645434141482934,0.052457858,-0.2816039,0.9580957
260000.0,1,16.96114736219249,-0.06992779,-0.2832181,-0.9565028
261000.0,0,15.773100413959696,0.046807315,-0.2677682,0.9623457
261000.0,1,16.15202728985068,-0.08056463,-0.26626566,-0.96052694
262000.0,0,14.11554254943405,0.10083365,-0.2220566,0.96980584
262000.0,1,15.923228101090217,-0.04488441,-0.27065256,-0.96163017
263000.0,0,17.28312419352382,0.14563037,-0.25895274,0.9548483
263000.0,1,16.716153774906502,-0.029766006,-0.28608617,-0.95774144
264000.0,0,15.015235567538971,0.16562389,-0.19922113,0.96585697
264000.0,1,17.34705975906533,-0.064438425,-0.29111254,-0.9545162
265000.0,0,15.567067616945879,0.18960844,-0.18991847,0.963317
265000.0,1,16.312451560705227,-0.07808057,-0.26980442,-0.9597443
266000.0,1,13.978116521692215,-0.07844217,-0.22845972,-0.97038805
266000.0,0,14.096653738066784,0.14725293,-0.19400345,0.9698862
267000.0,0,14.96840826751899,0.11032656,-0.23353776,0.9660684
267000.0,1,14.777628332756962,-0.042782757,-0.25145477,-0.966923
268000.0,0,17.87984341570331,0.14808297,-0.26894966,0.9517024
268000.0,1,19.136516017324993,-0.06857072,-0.32056826,-0.9447402
269000.0,0,16.08729106457305,0.16249241,-0.22445819,0.96084064
269000.0,1,18.270527866193078,-0.12023276,-0.28953224,-0.9495868
270000.0,0,16.896383333900644,0.10707402,-0.27019966,0.95683193
270000.0,1,18.41252249563408,-0.031022092,-0.3143293,-0.948807
271000.0,0,14.566590736670905,0.11702148,-0.22262248,0.96785593
271000.0,1,16.306103487506732,-0.03004223,-0.27915704,-0.9597754
272000.0,1,15.653949988621832,-0.041823275,-0.2665657,-0.9629089
272000.0,0,12.078305452288896,0.1113542,-0.17715839,0.97786254
273000.0,1,15.127373008896853,-0.041761737,-0.25760257,-0.96534806
273000.0,0,13.060240289831055,0.12294717,-0.1896019,0.974133
274000.0,0,13.405673095262411,0.08794358,-0.21451733,0.97275287
274000.0,1,16.392218342820826,-0.037470866,-0.2797126,-0.95935225
275000.0,0,13.140428132120007,0.11383659,-0.19678412,0.9738158
275000.0,1,14.434234832517546,0.0069011683,-0.24917299,-0.9684344
276000.0,0,14.942802506140954,0.08148902,-0.24463987,0.96618366
276000.0,1,16.19786539444175,-0.026681349,-0.27767652,-0.960304
277000.0,0,16.550808482174343,0.101283334,-0.2662519,0.9585675
277000.0,1,18.189252040815035,0.0073192227,-0.31207082,-0.9500306
278000.0,0,15.448265972462787,0.12396263,-0.23576537,0.9638713
278000.0,1,15.261672136044893,0.006371566,-0.2631507,-0.9647337
279000.0,1,15.29255892536969,-0.023943594,-0.26265886,-0.9645916
279000.0,0,14.4562624248119,0.1273038,-0.21474244,0.9683385
280000.0,1,15.894099222908608,-0.040660888,-0.27082494,-0.96176946
280000.0,0,16.071841921022248,0.10875482,-0.25458628,0.96091527
281000.0,0,14.362957170246677,0.074229084,-0.23669744,0.96874374
281000.0,1,15.714297288533231,0.014594158,-0.27044716,-0.9626242
282000.0,0,15.696849739383113,0.07428196,-0.2601503,0.96270657
282000.0,1,17.59767006732821,-0.022535762,-0.30149007,-0.95320296
283000.0,0,17.173445678666347,0.14338249,-0.2581145,0.9554153
283000.0,1,17.219050276411906,-0.050124995,-0.2917511,-0.95518
284000.0,0,14.780947983731085,0.1275127,-0.22097258,0.9669083
284000.0,1,15.28169104425092,-0.08718414,-0.24872752,-0.9646417
285000.0,0,16.017746799110707,0.09693624,-0.25834772,0.9611762
285000.0,1,17.82039335633914,-0.083795615,-0.29433855,-0.9520205
286000.0,0,16.518336782435348,0.10991917,-0.26221538,0.9587288
286000.0,1,16.996396102281636,-0.07025808,-0.28374267,-0.9563231
287000.0,1,15.517143740544896,-0.073962,-0.25709942,-0.96355045
287000.0,0,16.72855729921019,0.119361445,-0.26192272,0.9576791
288000.0,0,16.14721429935885,0.09004227,-0.26312637,0.9605503
288000.0,1,17.228957350643668,-0.024151705,-0.2952045,-0.9551288
289000.0,0,15.679736612748908,0.098221354,-0.2517798,0.96278733
289000.0,1,17.549927987722526,-0.047458928,-0.29777864,-0.9534545
290000.0,0,14.727631202218085,0.06704923,-0.24522322,0.96714526
290000.0,1,15.477995039483574,-0.04123777,-0.26366287,-0.963733
291000.0,0,15.639514945854447,0.102728084,-0.24924386,0.9629769
291000.0,1,15.593502517629105,-0.006311803,-0.2687366,-0.963193
292000.0,0,14.312538769757376,0.119191304,-0.21657981,0.9689616
292000.0,1,14.524600701566925,-0.05467628,-0.24476312,-0.96804
293000.0,1,16.410009331111354,-0.019848054,-0.28181103,-0.95926464
293000.0,0,12.340998868222192,0.039959956,-0.20996079,0.9768928
294000.0,1,16.04241881787962,-0.0150857875,-0.27593687,-0.96105736
294000.0,0,16.08387686859317,0.066278964,-0.2689995,0.96085715
295000.0,0,15.693390692660952,0.07757747,-0.25912613,0.9627229
295000.0,1,17.042424797344438,-0.019207997,-0.29244965,-0.956088
296000.0,0,15.435452189585098,0.12908086,-0.23275594,0.9639309
296000.0,1,17.19043982418654,-0.011858775,-0.29531074,-0.9553277
297000.0,0,14.074425823359828,0.116314866,-0.21356134,0.96998066
297000.0,1,17.788428004650257,-0.01698688,-0.30503044,-0.9521911
298000.0,0,13.98208879599201,0.12781696,-0.20504257,0.9703713
298000.0,1,17.978255697016124,-0.062109903,-0.30234239,-0.9511737
299000.0,0,14.418649171980809,0.1037891,-0.22634347,0.96850216
299000.0,1,16.90217521087422,-0.041767698,-0.2877228,-0.95680255
300000.0,0,12.945279570407635,0.07347475,-0.21162862,0.97458446
300000.0,1,18.81242768538752,-0.054540217,-0.3178253,-0.94657934
301000.0,1,16.38899862341043,-0.086903244,-0.26844093,-0.95936817
301000.0,0,16.21768586392077,0.13681099,-0.24348362,0.9602075
302000.0,0,14.71950180896804,0.116588324,-0.22575986,0.9671813
302000.0,1,16.924185563993774,-0.09251329,-0.2760145,-0.9566908
303000.0,0,14.298579041369795,0.13614643,-0.20606034,0.96902186
303000.0,1,14.567988833720335,-0.06167168,-0.24385118,-0.96784985
304000.0,0,14.441165637406888,0.11917583,-0.21906722,0.96840423
304000.0,1,13.881921511953635,-0.06721375,-0.23031451,-0.9707922
305000.0,0,14.783906001472237,0.13822828,-0.21449223,0.9668951
305000.0,1,13.962881568878231,-0.06470078,-0.232457,-0.97045225
306000.0,0,12.79118521697379,0.12816961,-0.18052667,0.9751834
306000.0,1,13.486464557307556,-0.06163508,-0.22492385,-0.972425
307000.0,0,11.259352671982882,0.0807111,-0.17778759,0.9807534
307000.0,1,13.289175954270661,-0.025132438,-0.2284879,-0.9732223
308000.0,1,14.668771975875018,-0.06080178,-0.24582292,-0.9674059
308000.0,0,13.217002184265905,0.08946292,-0.21041057,0.97351104
309000.0,0,12.917031574276168,0.0021300998,-0.22352971,0.9746948
309000.0,1,14.84251915761945,-0.047437023,-0.25173268,-0.9666335
310000.0,0,10.377084663841899,0.037547812,-0.17616902,0.98364353
310000.0,1,12.383461948098898,-0.055616006,-0.20711645,-0.97673416
311000.0,0,15.722831484220153,0.07282303,-0.2610157,0.96258384
311000.0,1,15.983651009732,-0.04751163,-0.2712332,-0.9613403
312000.0,0,10.736085894158919,0.026308635,-0.18441834,0.98249567
312000.0,1,14.368256942739237,-0.058373835,-0.24118991,-0.96872073
313000.0,0,15.568963604326509,0.051803634,-0.26335138,0.9633081
313000.0,1,12.283182465106705,-0.011141269,-0.2124517,-0.97710806
314000.0,0,12.500851875093312,0.044758424,-0.21177599,0.9762928
314000.0,1,16.117187527076993,-0.019334918,-0.27692872,-0.9606959
315000.0,1,16.012237879352938,0.0016506856,-0.2758378,-0.9612028
315000.0,0,14.766939732186628,0.057136387,-0.24840139,0.9669706
316000.0,0,14.021342117229269,0.043875705,-0.23827742,0.97020555
316000.0,1,15.428521747960104,-0.009488304,-0.26586685,-0.9639631
317000.0,0,11.870560459216804,0.06361068,-0.1956189,0.9786148
317000.0,1,12.754328700688092,-0.0052256156,-0.22070932,-0.97532564
318000.0,0,14.712497604759205,0.05063225,-0.24887064,0.9672124
318000.0,1,13.68035313894407,-0.04712748,-0.23176202,-0.9716303
319000.0,0,14.97656414590705,0.028247753,-0.25687546,0.9660316
319000.0,1,16.22278411063772,-0.032376695,-0.2774905,-0.96018267
320000.0,0,13.823325745835419,-0.02985854,-0.23705578,0.9710371
320000.0,1,13.57973429882017,-0.011577691,-0.23451297,-0.9720441
321000.0,0,14.933064424597172,0.039633583,-0.25462428,0.96622753
321000.0,1,14.420884972315662,-0.058042385,-0.2421849,-0.9684924
322000.0,1,12.85897162205572,-0.05876491,-0.21465343,-0.9749208
322000.0,0,15.533092539316362,0.045008443,-0.26398554,0.96347594
323000.0,0,13.902503029788699,0.008148876,-0.24013224,0.970706
323000.0,1,15.322595707514324,-0.09373937,-0.24706851,-0.9644533
324000.0,0,16.047052862791997,0.02218498,-0.27553505,0.96103495
324000.0,1,14.927165833521741,-0.10969095,-0.23306876,-0.96625406
325000.0,0,12.451515004524012,0.02833377,-0.2137437,0.97647876
325000.0,1,12.025344750280055,-0.10405064,-0.18050177,-0.9780555
326000.0,0,14.420171453476698,0.0640689,-0.24064821,0.96849555
326000.0,1,12.965417497797546,-0.0860074,-0.20722322,-0.97450566
327000.0,0,13.259474524502549,0.0518349,-0.2234275,0.9733413
327000.0,1,12.816658358510438,0.014040908,-0.22138734,-0.97508484
328000.0,1,12.744146142730784,-0.025878144,-0.21907474,-0.97536486
328000.0,0,13.071101872179046,0.045950845,-0.22144267,0.97409016
329000.0,0,12.51338876289329,0.06335612,-0.20719776,0.9762454
329000.0,1,14.26570125389884,-0.021451581,-0.24548347,-0.9691634
330000.0,0,12.374238196064793,0.09707895,-0.1910459,0.9767687
330000.0,1,12.440565162326152,-0.022899466,-0.21420628,-0.97652
331000.0,0,11.482539271890275,0.10515296,-0.16903113,0.9799854
331000.0,1,11.875589874292956,0.0034548903,-0.20575824,-0.97859675
332000.0,0,13.495701101166254,0.07104131,-0.22229671,0.97238743
332000.0,1,12.166010093438757,-0.0136756,-0.21030071,-0.977541
333000.0,0,10.224026924999512,0.10298924,-0.14456359,0.98412114
333000.0,1,12.55274873108442,-0.03458702,-0.21456869,-0.9760963
334000.0,0,11.161579882251804,0.081492916,-0.17558724,0.9810851
334000.0,1,12.875089443671158,-0.062213548,-0.21396498,-0.97485816
335000.0,1,14.341989225515022,-0.030701103,-0.24579929,-0.9688344
335000.0,0,11.000434700625524,0.0969361,-0.16436026,0.98162574
336000.0,1,12.451958488047154,0.02002308,-0.2146893,-0.9764771
336000.0,0,11.51782605714312,0.078048155,-0.18378744,0.9798626
337000.0,0,14.14729459909043,0.112907544,-0.21677378,0.9696706
337000.0,1,14.45162416662717,-0.01696231,-0.24898542,-0.9683587
338000.0,0,11.431269219036219,0.07426477,-0.1837524,0.98016316
338000.0,1,11.651832373472871,-0.015148595,-0.20139524,-0.9793929
339000.0,0,12.705400968254972,0.06924937,-0.20875202,0.9755138
339000.0,1,13.958748207054498,-0.04911379,-0.23617068,-0.97046965
340000.0,0,12.468118820266728,0.13105752,-0.17156684,0.9764163
340000.0,1,14.673518331818286,0.0077956864,-0.25319096,-0.96738493
341000.0,0,15.05513835225372,0.17250578,-0.19419332,0.96567625
341000.0,1,14.34435991897351,-0.040838476,-0.24436024,-0.9688242
342000.0,0,11.154079171557784,0.073040925,-0.17912905,0.9811105
342000.0,1,12.949410201425422,-0.03501181,-0.2213388,-0.9745683
343000.0,1,15.079481360866652,-0.0048075453,-0.26011437,-0.96556586
343000.0,0,12.393267338133002,0.12840173,-0.17197387,0.9766975
344000.0,0,12.024672316986681,0.10610964,-0.17928573,0.978058
344000.0,1,14.31786976164824,-0.064018324,-0.23887147,-0.96893865
345000.0,0,13.087747530845611,0.16812016,-0.1516974,0.97402436
345000.0,1,15.224873721981368,-0.030494016,-0.26083168,-0.9649026
346000.0,0,13.370304045855812,0.14357172,-0.18127553,0.97289586
346000.0,1,13.236017548055969,0.008710723,-0.22879697,-0.97343516
347000.0,0,13.599777473273175,0.12677458,-0.19803597,0.97196186
347000.0,1,13.797975537210306,-0.01785965,-0.23782963,-0.97114265
348000.0,0,12.019343594376492,0.09279886,-0.18642175,0.97807735
348000.0,1,15.931379501711064,0.007015848,-0.27439636,-0.9615911
349000.0,1,14.2181017438823,0.022618761,-0.24457,-0.96936774
349000.0,0,11.699302871403964,0.10741895,-0.17198555,0.9792253
350000.0,1,12.277113093794583,0.03375417,-0.20994386,-0.9771306
350000.0,0,12.187349684141196,0.08509082,-0.19320098,0.9774625
351000.0,0,10.285680560829462,0.08979857,-0.15433285,0.9839297
351000.0,1,12.319584882358726,0.047375724,-0.20803836,-0.9769727
352000.0,0,8.375408810363965,0.07431689,-0.12527327,0.9893349
352000.0,1,11.93265860892285,0.02369308,-0.20539993,-0.9783913
353000.0,0,9.56342897337284,0.13261643,-0.100076355,0.9861022
353000.0,1,13.196673087173167,0.062382393,-0.21960595,-0.9735921
354000.0,0,10.765579660193351,0.16527827,-0.087028824,0.98239964
354000.0,1,13.612508971362445,0.03413945,-0.23286518,-0.9719096
355000.0,0,10.390423364440817,0.17335087,-0.049773104,0.9836016
355000.0,1,14.1000045267605,0.09874698,-0.2227047,-0.96987194
356000.0,0,11.116714891190307,0.16344182,-0.102283195,0.98123646
356000.0,1,14.534292870317216,0.047058463,-0.24650799,-0.96799755
357000.0,1,13.475975400191544,0.07582008,-0.22035834,-0.9724677
357000.0,0,10.555325685416909,0.15110314,-0.10355938,0.9830785
358000.0,0,10.268740425922061,0.1374358,-0.11353404,0.9839824
358000.0,1,13.524630702248174,0.09828293,-0.21220885,-0.9722695
359000.0,0,13.385743019582183,0.15604208,-0.17101413,0.9728335
359000.0,1,15.097743294540095,0.05979841,-0.25350922,-0.9654829
360000.0,0,15.956989528831993,0.18399309,-0.20426746,0.96146834
360000.0,1,17.563309417482202,0.08864639,-0.28844517,-0.9533841
361000.0,0,14.605618894230311,0.15909952,-0.19563808,0.9676844
361000.0,1,16.792400771616315,0.110539034,-0.26692155,-0.9573578
362000.0,0,15.75857058063223,0.072560266,-0.26171196,0.9624146
362000.0,1,17.409557359699107,0.08480133,-0.28693113,-0.95419043
363000.0,0,13.401135061068986,0.09862248,-0.20973699,0.9727713
363000.0,1,16.808705828212794,0.077187784,-0.27868545,-0.95727557
364000.0,1,17.607043226212426,0.08495532,-0.29031205,-0.9531535
364000.0,0,15.293827352364858,0.072011046,-0.25374913,0.96458584
365000.0,0,13.117951645337309,0.07960529,-0.21253762,0.97390485
365000.0,1,13.160332980460367,0.06315303,-0.21874286,-0.9737367
366000.0,0,14.127258113405212,0.116933346,-0.21424259,0.969756
366000.0,1,13.118056583753742,0.040092073,-0.2233892,-0.9739045
367000.0,0,13.448294090837352,0.089067996,-0.21483634,0.9725802
367000.0,1,12.414794484415495,0.06632158,-0.20450212,-0.97661674
368000.0,0,12.92208740138768,0.14085825,-0.17368807,0.97467506
368000.0,1,15.423232034158303,0.061392326,-0.258764,-0.96398765
369000.0,0,10.817525676154473,0.08687453,-0.16636513,0.9822299
369000.0,1,16.357475791097528,0.020041736,-0.28091535,-0.95952326
370000.0,0,12.664374212431376,0.11480921,-0.18677512,0.97567105
370000.0,1,14.707978767880377,0.04597048,-0.24969625,-0.9672324
371000.0,1,12.024082532741772,0.06702551,-0.19724615,-0.97806007
371000.0,0,11.610297112178502,0.070722125,-0.18841854,0.9795391
372000.0,0,10.356531080713498,0.1134824,-0.13942751,0.98370814
372000.0,1,10.352103909681716,0.06545165,-0.1673532,-0.98372203
373000.0,0,13.670429846252222,0.097118184,-0.21546039,0.97167116
373000.0,1,12.23673599449478,0.08442993,-0.19440949,-0.9772802
374000.0,0,13.35055917667952,0.1422271,-0.18190697,0.9729755
374000.0,1,14.05178453943202,0.10987768,-0.21651366,-0.9700766
375000.0,0,11.851037054528273,0.12724802,-0.16119537,0.97868484
375000.0,1,12.517328626658184,0.083629854,-0.19995019,-0.9762305
376000.0,0,13.240029616034176,0.15613002,-0.16756685,0.9734191
376000.0,1,14.135427497662391,0.055620566,-0.23779652,-0.96972114
377000.0,0,11.614148463259445,0.12199842,-0.16014409,0.97952557
377000.0,1,15.445021938171578,0.053920876,-0.26079783,-0.9638864
378000.0,1,12.264547493366905,0.04442858,-0.20772775,-0.9771772
378000.0,0,12.389495942155527,0.117023855,-0.17983294,0.9767116
379000.0,0,12.993151990520966,0.13862754,-0.17701128,0.97439694
379000.0,1,12.583995199378336,0.06377331,-0.20832804,-0.97597766
380000.0,0,12.65851592838704,0.13061541,-0.17595997,0.97569346
380000.0,1,13.077156124459776,0.07007326,-0.21513887,-0.9740662
381000.0,0,13.23522700352345,0.08387114,-0.21303387,0.9734383
381000.0,1,13.010562727175994,0.053106327,-0.21877737,-0.9743286
382000.0,0,13.675573141511185,0.13670196,-0.1928961,0.97164994
382000.0,1,12.487497504497014,0.044036996,-0.211695,-0.97634315
383000.0,0,12.56711827559207,0.10051938,-0.1929724,0.97604173
383000.0,1,13.792819714057885,0.07352176,-0.22679235,-0.9711641
384000.0,1,15.392421506122048,0.028912669,-0.2638493,-0.9641305
384000.0,0,14.344304780933335,0.16917548,-0.18099439,0.96882445
385000.0,0,14.168140490778116,0.14827436,-0.19474667,0.9695816
385000.0,1,12.38363674748993,0.03382527,-0.21177213,-0.97673357
386000.0,0,14.097382424108796,0.17752862,-0.16676438,0.96988314
386000.0,1,13.507446921046949,0.004145034,-0.23353495,-0.9723396
387000.0,0,13.271335914180563,0.1446363,-0.17826793,0.97329384
387000.0,1,11.029729810385675,0.03656041,-0.18779281,-0.98152804
388000.0,0,13.89391544919975,0.15445065,-0.1838614,0.970742
388000.0,1,9.986822370967644,0.013119282,-0.1729248,-0.98484766
389000.0,0,13.108076927765472,0.15457621,-0.16594978,0.97394395
389000.0,1,9.852172735942105,0.03816632,-0.16679576,-0.9852525
390000.0,0,13.179518527326042,0.14504695,-0.17591661,0.97366047
390000.0,1,11.915088246996788,0.080511995,-0.19011676,-0.97845465
391000.0,1,10.881281485674037,0.06129848,-0.17854518,-0.98202044
391000.0,0,13.55792941571035,0.15428282,-0.17650345,0.97213334
392000.0,1,6.0622329788760965,0.028248733,-0.101760395,-0.9944078
392000.0,0,12.893346011651218,0.09715181,-0.20087726,0.97478706
393000.0,0,13.319390874258524,0.15773666,-0.16790974,0.97310096
393000.0,1,9.654777273590128,0.06814995,-0.15324064,-0.98583615
394000.0,0,11.082104817484831,0.13471368,-0.13710958,0.98135275
394000.0,1,8.565454282671595,0.046733394,-0.14141735,-0.98884636
395000.0,0,10.76252597875381,0.04119496,-0.18213826,0.9824096
395000.0,1,9.216695934016201,0.010359668,-0.15983352,-0.98708963
396000.0,0,10.206714831100484,-0.009733154,-0.17693266,0.98417485
396000.0,1,7.782151815062463,0.0013436737,-0.13540047,-0.99079007
397000.0,0,10.804052198829975,0.056755584,-0.17865239,0.982274
397000.0,1,8.979141622506233,0.05541986,-0.14590432,-0.98774517
398000.0,0,10.724401751247541,0.052786306,-0.17844118,0.98253363
398000.0,1,6.245164182724295,0.052499466,-0.095276274,-0.9940655
399000.0,1,9.26036711182752,0.077457674,-0.14105293,-0.98696727
399000.0,0,14.920482429907432,0.14025138,-0.21592732,0.9662841
400000.0,0,12.405498283969711,0.084817454,-0.19737682,0.9766516
400000.0,1,8.552741998378877,0.00050370005,-0.1487189,-0.9888794
401000.0,0,11.841871250829211,0.08534735,-0.18662134,0.9787176
